V1,V2,V3
531,3253,6
533,3254,63
533,3255,22
533,3255,88
533,3256,58
533,3257,2
533,3257,16
533,3257,24
533,3257,63
533,3258,22
533,3258,24
533,3258,65
533,3258,93
533,3259,16
533,3260,6
533,3260,58
533,3261,24
533,3262,11
533,3262,15
533,3262,22
533,3262,50
533,3262,66
533,3262,74
533,3262,96
536,3263,22
536,3263,50
536,3263,66
536,3264,16
536,3265,29
536,3265,99
536,3266,94
536,3267,45
536,3267,67
537,3268,43
537,3269,2
537,3269,28
537,3269,73
537,3270,96
537,3271,95
537,3272,5
537,3273,2
537,3274,24
537,3274,63
537,3275,20
539,3276,31
539,3276,76
539,3277,58
539,3277,66
539,3278,16
540,3279,22
540,3279,43
540,3280,2
540,3280,22
540,3280,28
540,3280,58
540,3280,73
540,3281,15
540,3281,96
540,3282,22
540,3283,58
540,3283,99
540,3284,5
540,3285,2
540,3285,74
540,3286,31
540,3286,76
540,3287,6
540,3288,24
540,3288,63
540,3289,20
540,3289,62
541,3290,22
541,3290,70
541,3291,22
541,3291,58
541,3291,66
541,3292,22
541,3292,58
541,3293,2
541,3293,16
541,3293,24
541,3293,63
541,3293,74
541,3294,22
541,3294,41
541,3295,2
541,3295,74
541,3296,6
541,3296,31
541,3296,76
545,3297,22
545,3297,50
545,3297,66
545,3298,16
545,3298,63
545,3299,29
545,3299,99
545,3300,16
545,3300,94
545,3301,45
545,3301,67
545,3302,12
545,3302,28
545,3302,36
545,3303,50
545,3304,96
545,3305,2
545,3305,22
545,3305,51
545,3306,22
545,3306,50
545,3306,66
546,3307,43
546,3307,63
546,3308,22
546,3309,16
546,3310,22
546,3310,96
546,3311,58
546,3311,95
546,3312,2
546,3312,22
546,3312,24
546,3312,65
546,3312,93
546,3313,6
546,3314,5
546,3315,2
546,3315,24
546,3316,24
546,3316,63
546,3317,20
546,3317,22
546,3317,50
546,3317,66
546,3318,11
546,3318,15
546,3318,74
546,3318,93
547,3319,22
547,3319,50
547,3319,66
547,3320,15
547,3320,16
547,3321,29
547,3321,99
547,3322,94
547,3323,45
547,3323,67
547,3324,31
547,3324,76
547,3325,50
547,3325,66
547,3326,62
547,3326,96
547,3327,51
547,3327,93
548,3328,22
548,3328,43
548,3329,2
548,3329,28
548,3329,73
548,3330,22
548,3330,96
548,3331,58
548,3332,95
548,3333,2
548,3333,16
548,3333,24
548,3333,63
548,3334,2
548,3334,24
548,3334,65
548,3334,74
548,3334,93
548,3335,5
548,3335,6
548,3336,2
548,3337,24
548,3337,63
548,3338,20
549,3339,22
549,3339,31
549,3339,76
549,3340,16
549,3340,58
549,3340,66
549,3341,29
549,3341,99
549,3342,94
549,3343,16
549,3343,22
549,3343,30
549,3343,45
549,3343,67
549,3344,12
549,3344,16
549,3344,28
549,3344,36
549,3345,22
549,3345,50
549,3346,2
549,3346,16
549,3346,24
549,3346,58
549,3346,63
549,3346,96
549,3347,51
549,3348,24
549,3348,65
549,3348,93
549,3349,6
550,3350,22
550,3351,22
550,3352,58
552,3353,70
552,3354,58
552,3354,66
552,3355,22
552,3356,74
552,3357,22
552,3357,41
552,3358,2
552,3358,74
552,3359,31
552,3359,76
553,3360,58
553,3360,66
553,3361,16
553,3361,22
553,3361,30
553,3362,16
554,3363,15
554,3363,16
554,3363,17
554,3363,66
554,3364,15
554,3364,22
554,3365,22
554,3365,58
554,3365,99
554,3366,58
554,3367,2
554,3367,74
554,3368,31
554,3368,76
554,3369,66
554,3370,24
554,3370,65
554,3370,93
554,3371,6
554,3371,62
555,3372,22
555,3372,50
555,3372,66
555,3373,15
555,3373,22
555,3373,31
555,3373,76
555,3374,58
555,3374,66
555,3375,16
555,3375,22
555,3375,43
555,3376,29
555,3376,58
555,3376,96
555,3376,99
555,3377,2
555,3377,16
555,3377,22
555,3377,24
555,3377,30
555,3377,63
555,3377,95
555,3378,2
555,3378,74
555,3379,2
555,3379,31
555,3379,74
555,3379,76
555,3380,12
555,3380,16
555,3380,28
555,3380,36
555,3381,24
555,3381,50
555,3381,66
555,3381,93
555,3382,50
555,3382,62
555,3382,66
555,3383,6
555,3384,62
555,3385,11
555,3385,15
555,3385,66
555,3385,74
555,3386,2
555,3387,22
555,3387,58
555,3387,63
555,3388,20
555,3388,63
555,3388,74
555,3388,99
556,3389,22
556,3389,50
556,3389,66
556,3390,16
556,3391,29
556,3391,99
556,3392,94
556,3393,45
556,3393,67
556,3394,12
556,3394,28
556,3394,36
558,3395,15
558,3395,16
558,3395,17
558,3395,66
558,3396,15
558,3397,58
558,3397,99
558,3398,58
558,3398,66
558,3399,2
558,3399,16
558,3399,22
558,3399,30
558,3399,74
558,3400,16
558,3401,66
558,3402,50
558,3402,62
558,3402,66
559,3403,31
559,3403,76
559,3404,58
559,3404,66
559,3405,16
559,3405,22
559,3405,30
559,3406,16
560,3407,15
560,3407,16
560,3407,17
560,3407,22
560,3407,66
560,3408,15
560,3409,2
560,3409,16
560,3409,24
560,3409,58
560,3409,63
560,3409,99
560,3410,2
560,3410,74
560,3411,24
560,3411,31
560,3411,65
560,3411,76
560,3411,93
560,3412,31
560,3412,66
560,3412,76
560,3413,62
560,3413,66
560,3414,62
560,3415,93
562,3416,15
562,3416,16
562,3416,17
562,3416,66
562,3416,88
562,3417,24
562,3417,58
562,3417,78
562,3418,22
562,3418,96
562,3419,95
562,3420,22
562,3420,58
562,3421,58
562,3421,99
562,3422,2
562,3422,66
562,3423,96
562,3424,20
562,3425,6
562,3425,93
563,3426,43
563,3427,22
563,3428,58
563,3428,96
563,3429,95
563,3430,2
563,3430,74
563,3431,24
563,3431,65
563,3431,93
563,3432,2
563,3432,6
563,3433,24
563,3433,63
563,3434,20
565,3435,22
565,3436,22
565,3437,58
565,3438,6
566,3439,22
566,3439,63
566,3439,70
566,3440,22
566,3440,58
566,3440,66
566,3441,58
566,3442,74
566,3443,22
566,3443,41
566,3444,2
566,3444,16
566,3444,22
566,3444,24
566,3444,63
566,3444,74
566,3445,24
566,3445,65
566,3445,93
566,3446,31
566,3446,76
566,3447,2
566,3447,6
566,3447,74
567,3448,63
567,3449,15
567,3449,70
567,3449,88
567,3450,24
567,3450,58
567,3450,78
567,3450,99
567,3451,2
567,3451,74
567,3452,16
567,3452,58
567,3452,66
567,3453,2
567,3453,22
567,3454,74
567,3455,24
567,3455,31
567,3455,76
567,3456,22
567,3456,41
567,3456,66
567,3457,22
567,3457,62
567,3457,66
567,3458,31
567,3458,76
567,3459,2
567,3459,58
567,3459,74
568,3460,15
568,3461,58
568,3461,99
568,3462,31
568,3462,76
568,3463,66
568,3464,62
569,3465,15
569,3465,16
569,3465,17
569,3465,22
569,3465,66
569,3466,15
569,3466,22
569,3467,58
569,3467,99
569,3468,2
569,3468,58
569,3468,74
569,3469,2
569,3469,16
569,3469,24
569,3469,63
569,3470,66
569,3471,6
569,3471,62
570,3472,15
570,3472,16
570,3472,17
570,3472,66
570,3473,15
570,3474,58
570,3474,99
570,3475,2
570,3475,74
570,3476,31
570,3476,76
570,3477,66
570,3478,62
570,3479,93
571,3480,31
571,3480,43
571,3480,76
571,3481,2
571,3481,28
571,3481,58
571,3481,66
571,3481,73
571,3482,16
571,3482,22
571,3482,30
571,3482,96
571,3483,16
571,3483,95
571,3484,2
571,3484,50
571,3484,62
571,3484,66
571,3484,74
571,3485,5
572,3486,63
572,3487,16
572,3488,2
572,3488,22
572,3489,24
572,3490,22
572,3490,50
572,3490,66
573,3491,22
573,3491,50
573,3491,66
573,3492,16
573,3493,29
573,3493,99
573,3494,94
573,3495,45
573,3495,67
573,3496,12
573,3496,28
573,3496,36
573,3497,50
574,3498,43
574,3499,2
574,3499,28
574,3499,73
574,3500,96
574,3501,95
574,3502,2
574,3502,74
574,3503,5
574,3504,2
574,3505,24
574,3505,63
574,3506,20
575,3507,22
575,3507,31
575,3507,43
575,3507,76
575,3508,2
575,3508,22
575,3508,28
575,3508,58
575,3508,66
575,3508,73
575,3509,58
575,3509,96
575,3510,16
575,3510,22
575,3510,30
575,3510,95
575,3511,2
575,3511,74
575,3512,5
575,3512,16
575,3513,2
575,3513,24
575,3513,65
575,3513,93
575,3514,24
575,3514,50
575,3514,62
575,3514,63
575,3514,66
575,3515,20
578,3516,43
578,3517,2
578,3517,28
578,3517,73
578,3518,96
578,3519,95
578,3520,2
578,3520,74
578,3521,5
579,3522,43
579,3523,2
579,3523,28
579,3523,73
579,3524,70
579,3524,96
579,3525,95
579,3526,2
579,3526,74
579,3527,5
579,3527,58
579,3527,66
579,3528,2
579,3529,22
579,3529,41
579,3530,24
579,3530,63
579,3531,2
579,3531,20
581,3532,15
581,3532,63
581,3533,16
581,3533,58
581,3533,99
581,3534,2
581,3534,74
581,3535,24
581,3535,31
581,3535,76
581,3536,66
582,3537,22
582,3538,22
582,3539,58
582,3540,58
582,3541,2
582,3541,16
582,3541,24
582,3541,63
582,3542,6
582,3543,24
582,3543,65
582,3543,93
582,3544,6
582,3545,11
582,3545,15
582,3545,74
583,3546,22
583,3546,43
583,3547,2
583,3547,28
583,3547,73
583,3548,29
583,3548,96
583,3548,99
583,3549,95
583,3550,2
583,3550,74
583,3551,5
583,3552,2
583,3553,50
583,3554,51
583,3555,66
583,3556,20
584,3557,43
584,3558,2
584,3558,28
584,3558,63
584,3558,73
584,3559,96
584,3560,16
584,3560,95
584,3561,2
584,3561,22
584,3561,74
584,3562,5
584,3562,24
584,3563,2
584,3563,22
584,3563,50
584,3563,66
585,3564,22
585,3565,24
585,3565,63
585,3566,96
585,3567,91
585,3568,58
585,3568,62
585,3569,2
585,3569,16
585,3569,24
585,3569,63
585,3570,24
585,3570,65
585,3570,93
585,3571,15
585,3572,6
585,3573,11
585,3573,15
585,3573,74
586,3574,15
586,3574,16
586,3574,17
586,3574,66
586,3575,15
586,3575,58
586,3575,99
586,3576,2
586,3576,74
586,3577,31
586,3577,76
586,3578,66
586,3579,62
586,3580,66
586,3581,62
587,3582,15
587,3582,16
587,3582,17
587,3582,66
587,3583,15
587,3584,58
587,3584,99
587,3585,2
587,3585,74
587,3586,76
587,3587,66
587,3588,62
589,3589,15
589,3589,16
589,3589,17
589,3589,66
589,3589,88
589,3590,15
589,3590,63
589,3591,15
589,3591,16
589,3591,58
589,3591,99
589,3592,2
589,3592,58
589,3592,74
589,3592,99
589,3593,24
589,3593,58
589,3593,74
589,3593,78
589,3594,31
589,3594,66
589,3594,76
589,3595,66
589,3596,50
589,3596,58
589,3596,62
590,3597,22
590,3597,50
590,3597,66
590,3598,16
590,3599,29
590,3599,99
590,3600,94
590,3601,45
590,3601,67
590,3602,12
590,3602,28
590,3602,36
590,3603,50
590,3604,96
592,3605,16
592,3605,22
592,3605,50
592,3605,66
592,3606,16
592,3607,2
592,3607,23
592,3607,58
592,3607,66
592,3607,74
592,3607,88
592,3608,24
592,3608,63
592,3608,94
592,3609,20
592,3609,96
592,3610,22
592,3610,45
592,3610,67
592,3611,12
592,3611,28
592,3611,36
592,3611,91
592,3612,40
592,3612,50
592,3612,62
592,3613,96
592,3614,15
592,3614,51
592,3615,22
592,3615,40
592,3615,41
592,3615,66
592,3616,29
592,3616,40
592,3616,99
594,3617,22
594,3618,43
594,3619,2
594,3619,22
594,3619,28
594,3619,73
594,3620,96
594,3621,58
594,3621,95
594,3622,2
594,3622,74
594,3623,5
594,3624,2
594,3625,6
594,3626,20
596,3627,15
596,3627,16
596,3627,17
596,3627,63
596,3627,66
596,3628,15
596,3628,16
596,3628,17
596,3628,66
596,3629,15
596,3629,16
596,3629,17
596,3629,31
596,3629,58
596,3629,66
596,3629,76
596,3629,99
596,3630,15
596,3630,58
596,3630,66
596,3630,99
596,3631,2
596,3631,16
596,3631,58
596,3631,74
596,3631,99
596,3632,2
596,3632,16
596,3632,22
596,3632,30
596,3632,74
596,3633,16
596,3633,31
596,3633,58
596,3633,76
596,3633,99
596,3634,2
596,3634,22
596,3634,66
596,3635,24
596,3635,31
596,3635,62
596,3635,66
596,3635,76
596,3636,50
596,3636,62
596,3636,66
596,3636,93
598,3637,22
598,3637,50
598,3637,66
598,3638,16
598,3639,29
598,3639,99
598,3640,94
598,3641,45
598,3641,67
601,3642,15
601,3642,16
601,3642,17
601,3642,63
601,3642,66
601,3643,16
601,3644,2
601,3644,15
601,3644,22
601,3645,24
601,3646,58
601,3646,99
601,3647,2
601,3647,22
601,3647,50
601,3647,66
601,3647,74
601,3648,31
601,3648,76
601,3649,50
601,3649,66
601,3650,62
601,3651,93
602,3652,15
602,3653,31
602,3653,76
602,3654,66
602,3655,62
603,3656,63
603,3657,15
603,3657,16
603,3658,58
603,3658,99
603,3659,2
603,3659,74
603,3660,31
603,3660,76
603,3661,22
603,3661,50
603,3661,66
603,3662,62
605,3663,22
605,3663,50
605,3663,66
605,3664,16
605,3664,22
605,3665,29
605,3665,58
605,3665,99
605,3666,94
605,3667,45
605,3667,58
605,3667,67
605,3668,2
605,3668,12
605,3668,16
605,3668,24
605,3668,28
605,3668,36
605,3668,63
605,3669,50
605,3670,6
605,3670,96
605,3671,51
605,3672,11
605,3672,15
605,3672,66
605,3672,74
605,3673,2
605,3673,11
605,3673,15
605,3673,22
605,3673,58
605,3673,74
606,3674,16
606,3675,29
606,3675,99
606,3676,94
606,3677,45
606,3677,67
606,3678,50
606,3679,96
607,3680,22
607,3680,63
607,3681,16
607,3681,22
607,3682,16
607,3682,29
607,3682,58
607,3682,99
607,3683,2
607,3683,16
607,3683,22
607,3683,24
607,3683,63
607,3683,94
607,3684,22
607,3684,45
607,3684,67
607,3685,12
607,3685,28
607,3685,36
607,3685,58
607,3686,24
607,3686,50
607,3687,24
607,3687,65
607,3687,93
607,3687,96
607,3688,2
607,3688,6
607,3688,16
607,3688,22
607,3688,24
607,3688,50
607,3688,63
607,3688,66
607,3689,11
607,3689,15
607,3689,24
607,3689,65
607,3689,66
607,3689,74
607,3689,93
607,3690,2
607,3690,22
607,3690,50
607,3690,58
608,3691,43
608,3692,2
608,3692,28
608,3692,73
608,3693,63
608,3693,96
608,3694,16
608,3694,95
608,3695,2
608,3695,22
608,3696,5
608,3696,24
608,3697,2
608,3698,24
608,3698,63
608,3699,50
608,3700,20
611,3701,22
611,3701,50
611,3701,66
611,3702,16
611,3703,99
611,3704,22
611,3704,94
611,3705,2
611,3705,16
611,3705,24
611,3705,45
611,3705,63
611,3705,67
611,3706,12
611,3706,28
611,3706,36
611,3707,24
611,3707,65
611,3707,93
611,3708,96
611,3709,6
611,3709,51
611,3710,66
611,3711,2
611,3711,22
611,3711,58
612,3712,22
612,3712,31
612,3712,76
612,3713,15
612,3713,22
612,3714,58
612,3714,66
612,3714,99
612,3715,2
612,3715,16
612,3715,22
612,3715,30
612,3715,74
612,3716,24
612,3716,31
612,3716,65
612,3716,76
612,3716,93
612,3717,16
612,3717,66
612,3718,6
612,3718,50
612,3718,62
612,3718,66
613,3719,15
613,3719,16
613,3719,17
613,3719,43
613,3719,66
613,3720,15
613,3720,22
613,3720,63
613,3721,16
613,3721,58
613,3721,95
613,3721,99
613,3722,2
613,3722,5
613,3722,16
613,3722,22
613,3722,24
613,3722,63
613,3722,74
613,3723,24
613,3723,31
613,3723,76
613,3724,20
613,3724,66
613,3725,6
613,3725,22
613,3725,50
613,3725,62
613,3725,66
614,3726,22
614,3726,31
614,3726,50
614,3726,66
614,3726,76
614,3727,16
614,3728,29
614,3728,99
614,3729,58
614,3729,66
614,3729,94
614,3730,45
614,3730,67
614,3731,16
614,3732,50
614,3733,96
614,3734,50
614,3734,51
614,3734,62
614,3734,66
614,3735,2
614,3735,16
614,3735,24
614,3735,63
614,3735,66
615,3736,22
615,3736,50
615,3736,66
615,3737,16
615,3738,29
615,3738,88
615,3738,99
615,3739,94
615,3740,45
615,3740,67
615,3741,24
615,3741,50
615,3741,58
615,3741,78
615,3742,22
615,3742,96
615,3743,51
615,3743,58
616,3744,22
616,3744,50
616,3744,66
616,3745,15
616,3745,16
616,3745,17
616,3745,31
616,3745,66
616,3745,76
616,3746,15
616,3746,29
616,3746,99
616,3747,58
616,3747,94
616,3747,99
616,3748,45
616,3748,58
616,3748,67
616,3748,99
616,3749,2
616,3749,12
616,3749,28
616,3749,36
616,3749,58
616,3749,66
616,3749,74
616,3750,31
616,3750,50
616,3750,76
616,3751,16
616,3751,66
616,3751,96
616,3752,50
616,3752,51
616,3752,62
616,3752,66
616,3753,62
616,3753,66
616,3754,2
616,3754,22
616,3754,58
616,3754,93
617,3755,22
617,3755,50
617,3755,66
617,3756,16
617,3756,22
617,3757,22
617,3757,29
617,3757,99
617,3758,94
617,3759,45
617,3759,58
617,3759,67
617,3760,12
617,3760,28
617,3760,36
617,3761,50
617,3762,96
617,3763,51
617,3764,6
617,3764,66
619,3765,22
619,3765,43
619,3765,50
619,3765,66
619,3766,2
619,3766,16
619,3766,28
619,3766,73
619,3767,29
619,3767,96
619,3767,99
619,3768,94
619,3768,95
619,3769,2
619,3769,74
619,3770,5
619,3771,2
619,3771,50
619,3772,24
619,3772,63
619,3772,96
619,3773,20
619,3773,51
621,3774,16
621,3775,29
621,3775,99
621,3776,94
621,3777,45
621,3777,67
621,3778,12
621,3778,28
621,3778,36
622,3779,15
622,3779,16
622,3779,17
622,3779,22
622,3779,66
622,3779,88
622,3780,15
622,3780,22
622,3780,24
622,3780,58
622,3780,78
622,3781,22
622,3781,58
622,3781,99
622,3782,2
622,3782,16
622,3782,24
622,3782,58
622,3782,63
622,3782,74
623,3783,22
623,3783,50
623,3783,66
623,3784,16
623,3785,94
623,3786,45
623,3786,67
623,3787,50
623,3788,96
623,3789,51
624,3790,15
624,3790,16
624,3790,17
624,3790,66
624,3790,70
624,3791,58
624,3791,66
624,3792,22
624,3793,58
624,3793,99
624,3794,2
624,3794,74
624,3795,22
624,3795,41
624,3796,2
624,3796,66
624,3796,74
624,3797,31
624,3797,76
624,3798,62
625,3799,15
625,3799,16
625,3799,17
625,3799,66
625,3800,15
625,3801,58
625,3801,99
625,3802,2
625,3802,74
625,3803,31
625,3803,76
625,3804,66
625,3805,62
626,3806,22
626,3806,50
626,3806,66
626,3807,16
626,3807,22
626,3807,58
626,3807,66
626,3808,29
626,3808,70
626,3808,99
626,3809,22
626,3809,94
626,3810,16
626,3810,22
626,3810,30
626,3810,45
626,3810,67
626,3811,12
626,3811,28
626,3811,36
626,3812,16
626,3812,50
626,3812,58
626,3813,16
626,3813,24
626,3813,63
626,3813,96
626,3814,51
626,3815,2
626,3815,16
626,3815,24
626,3815,63
626,3815,74
626,3816,24
626,3816,65
626,3816,66
626,3816,93
626,3817,2
626,3817,6
626,3817,22
626,3817,58
627,3818,70
627,3819,58
627,3819,66
627,3820,22
627,3820,41
627,3821,2
627,3822,76
628,3823,63
628,3824,15
628,3825,58
628,3825,99
628,3826,2
628,3826,74
628,3827,31
628,3827,76
628,3828,2
628,3828,22
628,3829,24
628,3829,66
628,3830,22
628,3830,50
628,3830,66
628,3831,62
629,3832,88
629,3833,16
629,3834,29
629,3834,99
629,3835,24
629,3835,58
629,3835,78
629,3835,94
629,3836,22
629,3837,45
629,3837,67
629,3838,58
629,3839,12
629,3839,28
629,3839,36
629,3840,96
629,3841,51
629,3841,96
629,3842,66
629,3843,2
629,3843,58
630,3844,22
630,3844,43
630,3844,50
630,3844,66
630,3845,2
630,3845,16
630,3845,28
630,3845,73
630,3846,29
630,3846,96
630,3846,99
630,3847,94
630,3847,95
630,3848,45
630,3848,67
630,3849,5
630,3849,12
630,3849,28
630,3849,36
630,3850,50
630,3851,2
630,3851,96
630,3852,51
630,3853,20
630,3853,66
631,3854,22
631,3855,22
631,3856,58
631,3857,2
631,3857,16
631,3857,24
631,3857,63
631,3858,24
631,3858,65
631,3858,93
631,3859,6
634,3860,22
634,3860,50
634,3860,66
634,3861,16
634,3862,94
634,3863,45
634,3863,67
634,3864,12
634,3864,28
634,3864,36
634,3865,50
634,3866,96
634,3867,51
635,3868,15
635,3868,16
635,3868,17
635,3868,22
635,3868,66
635,3869,15
635,3870,58
635,3870,99
635,3871,2
635,3871,16
635,3871,24
635,3871,63
635,3871,74
635,3872,24
635,3872,31
635,3872,65
635,3872,76
637,3873,95
637,3874,2
637,3874,74
637,3875,5
637,3876,2
639,3877,16
639,3878,29
639,3878,99
639,3879,94
639,3880,45
639,3880,67
640,3881,22
640,3881,31
640,3881,50
640,3881,66
640,3881,76
640,3882,16
640,3882,58
640,3882,66
640,3883,29
640,3883,58
640,3883,66
640,3883,99
640,3884,94
640,3885,16
640,3885,22
640,3885,30
640,3885,45
640,3885,67
640,3886,12
640,3886,16
640,3886,28
640,3886,36
640,3887,16
640,3887,50
640,3888,50
640,3888,62
640,3888,66
640,3888,96
640,3889,2
640,3889,16
640,3889,24
640,3889,51
640,3889,63
640,3890,50
640,3890,62
640,3890,66
640,3891,2
640,3891,22
640,3891,58
641,3892,22
641,3893,22
641,3894,22
641,3895,22
641,3895,58
641,3895,88
641,3896,58
641,3897,2
641,3897,16
641,3897,24
641,3897,58
641,3897,63
641,3897,78
641,3898,22
641,3899,24
641,3899,65
641,3899,93
641,3900,6
641,3901,58
642,3902,22
642,3902,43
642,3902,50
642,3902,66
642,3903,16
642,3903,22
642,3904,2
642,3904,22
642,3904,28
642,3904,29
642,3904,73
642,3904,99
642,3905,58
642,3905,96
642,3906,2
642,3906,16
642,3906,24
642,3906,45
642,3906,63
642,3906,67
642,3906,95
642,3907,2
642,3907,12
642,3907,28
642,3907,58
642,3907,74
642,3908,2
642,3908,5
642,3908,16
642,3908,24
642,3908,50
642,3908,63
642,3909,2
642,3909,24
642,3909,65
642,3909,93
642,3910,6
642,3910,24
642,3910,63
642,3911,11
642,3911,15
642,3911,20
642,3911,74
643,3912,15
643,3912,16
643,3912,17
643,3912,66
643,3913,15
643,3914,58
643,3914,99
643,3915,2
643,3915,74
643,3916,31
643,3916,76
643,3917,66
643,3918,62
644,3919,15
644,3919,16
644,3919,17
644,3919,43
644,3919,66
644,3920,2
644,3920,28
644,3920,73
644,3921,15
644,3921,96
644,3922,58
644,3922,99
644,3923,2
644,3923,74
644,3924,31
644,3924,76
644,3925,5
644,3926,2
644,3927,24
644,3927,63
644,3928,66
644,3929,20
644,3929,62
645,3930,22
645,3930,50
645,3930,66
645,3931,16
645,3932,29
645,3932,99
645,3933,94
645,3934,45
645,3934,67
645,3935,12
645,3935,28
645,3935,36
645,3936,50
645,3937,96
646,3938,20
646,3938,22
646,3938,23
646,3938,43
646,3938,63
646,3938,96
646,3939,16
646,3939,50
646,3940,16
646,3940,58
646,3940,99
646,3941,2
646,3941,22
646,3941,51
646,3941,63
646,3941,96
646,3942,58
646,3942,94
646,3942,95
646,3943,2
646,3943,24
646,3943,74
646,3944,5
646,3944,12
646,3944,22
646,3944,28
646,3944,36
646,3944,50
646,3944,66
646,3945,16
646,3945,50
646,3946,2
646,3946,22
646,3946,66
646,3946,96
646,3947,2
646,3947,50
646,3947,51
646,3948,22
646,3948,23
646,3948,24
646,3948,26
646,3948,36
646,3948,50
646,3948,63
646,3948,66
646,3949,10
646,3949,20
646,3949,50
646,3949,74
648,3950,22
648,3951,22
648,3952,58
648,3953,2
648,3953,16
648,3953,24
648,3953,63
648,3954,24
648,3954,65
648,3954,93
648,3955,6
650,3956,22
650,3956,50
650,3956,66
650,3957,16
650,3958,29
650,3958,99
650,3959,94
650,3960,45
650,3960,67
650,3961,12
650,3961,28
650,3961,36
650,3962,50
650,3963,96
650,3964,51
651,3965,22
651,3965,50
651,3965,66
651,3966,16
651,3967,2
651,3967,28
651,3967,29
651,3967,73
651,3967,99
651,3968,94
651,3969,45
651,3969,67
651,3970,12
651,3970,28
651,3970,36
651,3971,50
651,3972,5
651,3972,96
651,3973,2
651,3973,51
651,3974,66
651,3975,20
654,3976,22
654,3976,43
654,3976,50
654,3976,66
654,3976,70
654,3977,2
654,3977,16
654,3977,28
654,3977,73
654,3978,29
654,3978,96
654,3978,99
654,3979,58
654,3979,66
654,3979,94
654,3979,95
654,3980,2
654,3980,45
654,3980,67
654,3980,74
654,3981,5
654,3981,12
654,3981,28
654,3981,36
654,3982,2
654,3982,50
654,3982,74
654,3983,22
654,3983,41
654,3983,96
654,3984,2
654,3984,24
654,3984,51
654,3984,63
654,3984,74
654,3985,20
654,3985,31
654,3985,66
654,3985,76
655,3986,58
655,3986,99
655,3987,2
655,3987,74
655,3988,66
656,3989,15
656,3989,63
656,3990,31
656,3990,76
656,3991,15
656,3991,58
656,3991,66
656,3992,16
656,3992,22
656,3992,30
656,3992,58
656,3992,99
656,3993,2
656,3993,15
656,3993,74
656,3994,16
656,3994,22
656,3994,30
656,3994,58
656,3994,99
656,3995,2
656,3995,16
656,3995,66
656,3995,74
656,3996,2
656,3996,22
656,3996,62
656,3997,24
656,3997,31
656,3997,76
656,3998,16
656,3998,66
656,3999,50
656,3999,62
656,3999,66
656,4000,22
656,4000,50
656,4000,66
656,4001,50
656,4001,62
656,4001,93
657,4002,16
657,4003,29
657,4003,99
657,4004,94
657,4005,45
657,4005,67
657,4006,12
657,4006,28
657,4006,36
657,4007,50
657,4008,96
657,4009,51
658,4010,22
658,4010,50
658,4010,66
658,4010,70
658,4011,16
658,4011,58
658,4011,66
658,4012,22
658,4012,29
658,4012,99
658,4013,74
658,4013,94
658,4014,22
658,4014,41
658,4014,45
658,4014,67
658,4015,2
658,4015,12
658,4015,28
658,4015,36
658,4015,74
658,4016,31
658,4016,50
658,4016,76
658,4017,96
658,4018,2
658,4018,51
658,4018,74
659,4019,22
659,4019,43
659,4020,2
659,4020,22
659,4020,28
659,4020,73
659,4021,96
659,4022,15
659,4022,58
659,4023,22
659,4023,58
659,4023,95
659,4023,99
659,4024,2
659,4024,16
659,4024,24
659,4024,58
659,4024,63
659,4024,74
659,4025,5
659,4025,24
659,4025,31
659,4025,65
659,4025,76
659,4025,93
659,4026,2
659,4026,66
659,4027,6
659,4027,24
659,4027,63
659,4027,65
659,4027,93
659,4028,6
659,4028,20
659,4028,62
660,4029,22
660,4029,50
660,4029,66
660,4030,29
660,4030,99
660,4031,12
660,4031,28
660,4031,36
660,4032,50
660,4033,66
661,4034,20
661,4034,22
661,4034,23
661,4034,96
661,4035,50
661,4036,51
661,4036,63
661,4037,58
661,4038,16
661,4039,2
661,4039,22
661,4040,50
662,4041,43
662,4041,63
662,4042,2
662,4042,28
662,4042,73
662,4043,16
662,4043,96
662,4044,2
662,4044,22
662,4045,24
662,4046,5
662,4047,22
662,4047,50
662,4047,66
662,4048,20
664,4049,22
664,4049,43
664,4049,66
664,4050,2
664,4050,16
664,4050,28
664,4050,63
664,4050,73
664,4051,16
664,4051,29
664,4051,99
664,4052,2
664,4052,22
664,4052,95
664,4052,96
664,4053,45
664,4053,67
664,4053,95
664,4054,2
664,4054,12
664,4054,24
664,4054,28
664,4054,36
664,4054,74
664,4055,5
664,4055,50
664,4056,2
664,4057,24
664,4057,51
664,4057,63
664,4058,20
664,4058,24
664,4058,63
664,4058,66
664,4059,20
664,4059,22
664,4059,50
664,4059,58
664,4059,66
665,4060,70
665,4061,2
665,4061,28
665,4061,73
665,4062,15
665,4062,22
665,4062,96
665,4063,16
665,4063,22
665,4063,30
665,4063,58
665,4063,74
665,4063,99
665,4064,95
665,4065,2
665,4065,74
665,4066,2
665,4066,22
665,4066,41
665,4066,74
665,4067,5
665,4067,31
665,4067,76
665,4068,24
665,4068,63
665,4068,66
665,4069,2
665,4069,62
665,4069,74
665,4070,20
665,4070,31
665,4070,76
666,4071,31
666,4071,76
666,4072,16
666,4072,22
666,4072,30
666,4073,16
666,4074,2
666,4074,16
666,4074,24
666,4074,63
667,4075,31
667,4075,76
667,4076,15
667,4076,16
667,4076,17
667,4076,58
667,4076,66
667,4077,15
667,4077,58
667,4077,66
667,4078,22
667,4078,58
667,4078,99
